year,state,state_abb,division,region,total_pop,male_pop,female_pop,med_age,predominant_education,bachelor_degree,med_income,unemployed,below_poverty,food_stamps,gini_index,health_insurance,no_health_insurance,employer_health_insurance,medicare,medicaid,housing_units,med_home_value,med_gross_rent,med_year_built,household_size,occupied_housing,renter_occupied,owner_occupied,mortgaged_housing,predominant_heat,gas_heat,electric_heat,no_heat
2013,Nevada,NV,Mountain,West,2790136,1403068,1387068,37.1,some college or associate's degree,422100,51230,155437,433576,118435,0.4543,311387,2445820,230334,412184,350778,1186936,165300,952,1993,2.783,0.8446714902909677,0.4569412041640941,0.5430587958359059,0.3207839344328591,utility gas,0.6203829953190347,0.3229377271036166,0.004140355146917275
2013,New Hampshire,NH,New England,Northeast,1323459,652662,670797,42.3,bachelor's degree or higher,319445,64230,44644,111495,44416,0.4387,146928,1161730,99022,221973,147618,616496,233300,995,1976,2.549,0.8422536399262931,0.2984924294072559,0.701507570592744,0.4014640808699489,"fuel oil, kerosene, etc.",0.19553159773979964,0.08095969925622923,0.008882109828482069
2013,New Jersey,NJ,Middle Atlantic,Northeast,8899339,4343749,4555590,39.4,bachelor's degree or higher,2225869,70165,424406,998549,304679,0.48,1072129,7719523,738037,1356942,1238368,3578260,307700,1171,1966,2.802,0.8876210784012342,0.35952960497005954,0.6404703950299404,0.3924636555197219,utility gas,0.7414108765390935,0.12223205596480506,0.0038313814351324045
2013,New Mexico,NM,Mountain,West,2085287,1034144,1051143,36.9,some college or associate's degree,359368,43872,88129,448461,125837,0.4759,231460,1820440,167774,355952,504346,905134,159200,772,1981,2.767,0.8324811574860739,0.32091805384687866,0.6790819461531213,0.3212275751435699,utility gas,0.6676659938129307,0.16870977973661824,0.0024525319605524566
2013,New York,NY,Middle Atlantic,Northeast,19651127,9536179,10114948,38.2,bachelor's degree or higher,4573878,57369,872645,3055645,1140999,0.5098,2595933,16804136,1908885,3075386,4416161,8126399,277600,1109,1956,2.722,0.8883831571646925,0.46348413902846736,0.5365158609715326,0.2984261540689794,utility gas,0.5643869065329373,0.10588202050155167,0.009260105749044652
2013,North Carolina,NC,South Atlantic,South,9848060,4795976,5052084,37.9,some college or associate's degree,1864989,45906,465380,1715397,552763,0.4765,1187710,8457610,836452,1619153,1728787,4394515,154300,778,1986,2.621,0.8550386106316624,0.35735732458988473,0.6426426754101153,0.3585328528859271,electricity,0.24562392880334694,0.6144836432928452,0.004145331445543289
2013,North Dakota,ND,West North Central,North Central,723393,369155,354238,35.5,some college or associate's degree,126938,55759,10399,82398,22804,0.455,86802,621379,63898,105436,72378,339293,155400,690,1975,2.425,0.8791752261319862,0.351691932228845,0.648308067771155,0.30201035683023225,utility gas,0.41487706923948536,0.38500425748747896,0.0084512802633608
2013,Ohio,OH,East North Central,North Central,11570808,5658223,5912585,39.3,high school graduate (includes equivalency),2040566,48081,473028,1796942,703718,0.4652,1327634,10070664,875683,1920962,1976499,5124126,127000,709,1967,2.535,0.8908338709859984,0.3393289219879752,0.6606710780120247,0.3806836521974674,utility gas,0.6620288756546094,0.22981196101863302,0.0038181760426924177
2013,Oklahoma,OK,West South Central,South,3850568,1906922,1943646,36.2,high school graduate (includes equivalency),596461,45690,113878,626906,207384,0.4619,465453,3304801,339026,632080,666429,1682358,116500,705,1977,2.661,0.8602669586378167,0.3446036936951254,0.6553963063048746,0.32423776627804546,utility gas,0.5309612465340083,0.36653107870849877,0.0021239887043047047
2013,Oregon,OR,Pacific,West,3930065,1946196,1983869,39.1,some college or associate's degree,831120,50251,181042,642138,301792,0.46,490541,3402551,356132,677264,662038,1684107,229700,887,1977,2.579,0.9048112738679905,0.39169798641421866,0.6083020135857813,0.3712816347179841,electricity,0.3754077801599817,0.49965120071610497,0.0042190603878858035
2013,Pennsylvania,PA,Middle Atlantic,Northeast,12773801,6243308,6530493,40.6,high school graduate (includes equivalency),2527174,52007,539153,1690405,618259,0.4696,1680621,10888754,1190672,2276939,2086242,5565354,164200,828,1962,2.586,0.8874357318510198,0.3105399710947431,0.6894600289052569,0.37338487363068007,utility gas,0.5094363231930064,0.21990226961744877,0.0038844729204554704
2013,Rhode Island,RI,New England,Northeast,1051511,512999,538512,39.9,bachelor's degree or higher,233115,55902,52282,144446,64824,0.4769,126030,910016,89070,179391,183978,461658,232300,918,1960,2.588,0.8802316866598218,0.39608874758222884,0.6039112524177712,0.36630362736051364,utility gas,0.5230383447434086,0.09650167582917862,0.0018185576549219176
2013,South Carolina,SC,South Atlantic,South,4774839,2321179,2453660,38.6,some college or associate's degree,834542,44163,217153,860380,278940,0.4665,654689,4023433,470919,844520,869054,2158784,139200,766,1986,2.66,0.8314815192256382,0.31831671391858113,0.6816832860814189,0.33911637292105185,electricity,0.22785487821930941,0.699066122410778,0.004498077704097351
2013,South Dakota,SD,West North Central,North Central,844877,424160,420717,36.6,some college or associate's degree,146306,48947,18111,115454,41495,0.4427,97026,730013,71092,134411,125267,370207,138400,637,1975,2.549,0.8951910687804391,0.32768567859362835,0.6723143214063716,0.34053110827185873,utility gas,0.47223345383004534,0.30166321671906965,0.006903918456515573
2013,Tennessee,TN,East South Central,South,6495978,3174148,3321830,38.5,high school graduate (includes equivalency),1082373,44297,275941,1126772,427578,0.4783,790565,5604079,564164,1111273,1242661,2840998,140300,748,1982,2.609,0.8765402157974064,0.3362205948079891,0.663779405192011,0.35306325453238613,electricity,0.32281791901131174,0.6037556886881593,0.003514507986952309
2013,Texas,TX,West South Central,South,26448193,13145494,13302699,34,some college or associate's degree,4592151,51704,917139,4530039,1280310,0.4807,2820896,23155666,2098312,3274749,4514127,10256203,132000,857,1984,2.903,0.8883261183500366,0.38158183432440407,0.6184181656755959,0.32513455515652334,electricity,0.3644674104609085,0.5913017145595478,0.004900638831512263
2013,Utah,UT,Mountain,West,2900872,1458758,1442114,30.2,some college or associate's degree,523495,59770,77882,361181,80598,0.4259,297517,2576696,215214,312237,320921,1006164,211400,881,1985,3.225,0.893964602192088,0.30784957892103726,0.6921504210789627,0.4401986157326241,utility gas,0.8438011062008394,0.11390755718613636,0.0015420106173045388
2013,Vermont,VT,New England,Northeast,626630,308672,317958,42.5,bachelor's degree or higher,155817,52578,19796,74058,37409,0.4537,72120,548776,48268,117899,151732,323936,218300,865,1973,2.475,0.7817408376963351,0.2900202974324143,0.7099797025675857,0.34831571668477723,"fuel oil, kerosene, etc.",0.16661269813690105,0.046514291129943056,0.0038186025573185276
2013,Virginia,VA,South Atlantic,South,8260405,4060533,4199872,37.6,bachelor's degree or higher,2010335,62666,282457,938733,304551,0.4672,1058268,6995923,746437,1235733,895945,3412577,239300,1086,1981,2.703,0.8954707835163865,0.3438213689553491,0.6561786310446509,0.4143165121255872,electricity,0.3338722972855786,0.5317767844959018,0.003416710762229851
2013,Washington,WA,Pacific,West,6971406,3475830,3495576,37.4,some college or associate's degree,1540468,58405,277682,967282,390879,0.4572,877212,5986937,630629,1050356,1075157,2928300,250800,989,1980,2.636,0.9031031656592562,0.3806040104259428,0.6193959895740572,0.38823822695762045,electricity,0.3491314424306226,0.5430970101986835,0.00491084139990176
2013,West Virginia,WV,South Atlantic,South,1854304,916834,937470,41.7,high school graduate (includes equivalency),244955,41253,69927,332347,119413,0.4647,183542,1641279,117600,389542,357427,879424,103200,620,1974,2.51,0.8399281802634452,0.27670232165847836,0.7232976783415217,0.29284395240521066,electricity,0.4055165280585065,0.44206955092580685,0.0024517601634326267
2013,Wisconsin,WI,East North Central,North Central,5742713,2855502,2887211,39,high school graduate (includes equivalency),1074631,51467,199318,755551,304542,0.4446,690686,4978580,484792,940405,998617,2633420,163000,758,1972,2.508,0.8693729067144625,0.328247629097974,0.671752370902026,0.379918129276758,utility gas,0.6437278546918351,0.15192948095241424,0.00539655389303161
2013,Wyoming,WY,Mountain,West,582658,297497,285161,36.6,some college or associate's degree,102003,58752,15775,62039,13168,0.4183,67252,505958,48699,83814,62780,265471,195500,780,1977,2.601,0.8437946141009752,0.30938871354401504,0.690611286455985,0.34634668193512663,utility gas,0.5953313125270644,0.2236309335142833,0.002767820073838297
2014,Alabama,AL,East South Central,South,4849377,2347969,2501408,38.6,high school graduate (includes equivalency),764407,42830,190233,910175,291541,0.4758,636593,4130790,460887,896114,934052,2208030,125600,717,1982,2.634,0.8338731810709094,0.32323023304694665,0.6767697669530534,0.3236763087458051,electricity,0.28412674877540234,0.6371313104321761,0.004051124880989042
2014,Alaska,AK,Pacific,West,736732,385582,351150,33.3,some college or associate's degree,130264,71583,29164,80627,25706,0.4175,81034,630507,57421,75107,118594,308571,254500,1183,1984,2.951,0.8090812163165041,0.3751236686840851,0.6248763313159149,0.33437685330118516,utility gas,0.4795100517105332,0.12402116486888115,0.0077065116819341585
2014,Arizona,AZ,Mountain,West,6731484,3342946,3388538,36.9,some college or associate's degree,1222292,50068,247005,1199061,319186,0.4676,1064278,5558796,855705,1162954,1383631,2909336,176700,916,1989,2.772,0.8348100735013075,0.38863148550505344,0.6113685144949466,0.32877158224419595,electricity,0.33453930695837314,0.5956599771980815,0.016734582456851138
2014,Arkansas,AR,West South Central,South,2966369,1456778,1509591,37.8,high school graduate (includes equivalency),420958,41262,91977,543882,162566,0.4714,344496,2569880,255685,553110,698344,1341081,112500,683,1983,2.622,0.8435642589821196,0.34206143793622845,0.6579385620637715,0.30853244509466615,electricity,0.4017438530241636,0.47776605073155554,0.0023990354357157507
2014,California,CA,Pacific,West,38802500,19264457,19538043,36,bachelor's degree or higher,8136670,61933,1638567,6259098,1215985,0.489,4939924,33357533,3849783,5370026,8893603,13901594,412700,1268,1974,3.041,0.9177830973915653,0.46266344208257804,0.537336557917422,0.3545712815379301,utility gas,0.6466072267218282,0.2604898261947504,0.035302721730390244
2014,Colorado,CO,Mountain,West,5355866,2692599,2663267,36.3,bachelor's degree or higher,1374212,61303,155638,630786,180821,0.4584,747742,4518280,585703,732018,923438,2276280,255200,1020,1982,2.626,0.8960198218145395,0.3613757065138518,0.6386242934861482,0.4164751260829072,utility gas,0.7088711860019062,0.20992041545564014,0.0036374922043232176
2014,Connecticut,CT,New England,Northeast,3596677,1754116,1842561,40.5,bachelor's degree or higher,940114,70048,154069,374772,173126,0.5005,459958,3081324,327942,580387,680260,1493632,267200,1076,1964,2.653,0.9077316233181935,0.33616483640491307,0.663835163595087,0.4210555210386494,"fuel oil, kerosene, etc.",0.34278077351146946,0.15638614945822335,0.00277397318369662
2014,Delaware,DE,South Atlantic,South,935614,454005,481609,39.6,high school graduate (includes equivalency),195881,59716,31847,113508,45168,0.4494,136966,783964,98751,170976,173722,417413,230500,1024,1983,2.675,0.8378823850718593,0.29717535447457133,0.7028246455254287,0.408578554093907,utility gas,0.4029301515684374,0.33618399796421944,0.0064247175783360925
2014,Florida,FL,South Atlantic,South,19893297,9722228,10171069,41.6,some college or associate's degree,3830504,47463,764681,3211615,1085932,0.4834,2981709,16601648,2282364,4083958,3574868,9144650,162700,1003,1985,2.715,0.8013478919368155,0.3594716790806171,0.6405283209193828,0.2984222468875244,electricity,0.04434647380761529,0.9237122692734189,0.017688617129313872
2014,Georgia,GA,South Atlantic,South,10097343,4921939,5175404,36.1,bachelor's degree or higher,1910600,49321,403398,1797969,561503,0.4801,1198912,8707966,896407,1450002,1771481,4151387,147900,882,1988,2.815,0.8641740700156357,0.3776892177077152,0.6223107822922849,0.3595282733216633,electricity,0.40228921308056453,0.531865318697786,0.00397684083242997
2014,Hawaii,HI,Pacific,West,1419561,717313,702248,38.1,some college or associate's degree,302339,69592,37885,156729,52767,0.4325,182454,1185316,132562,233713,240847,530118,528000,1448,1978,3.149,0.8503182310353544,0.4334681400007543,0.5665318599992457,0.3192892903089501,no fuel used,0.019196084912671458,0.28420987246239204,0.6556728612659699
2014,Idaho,ID,Mountain,West,1634464,817050,817414,35.9,some college or associate's degree,261522,47861,42569,237981,69813,0.4541,216959,1395930,164472,259848,257682,685098,165300,755,1984,2.763,0.863507118689589,0.3198058780872467,0.6801941219127533,0.3862805029353465,utility gas,0.5125129524482451,0.32944435898692837,0.00228537814387402
2014,Illinois,IL,East North Central,North Central,12880580,6320605,6559975,37.5,bachelor's degree or higher,2833407,57444,538437,1804535,652676,0.4765,1537400,11164993,1126999,1912465,2445295,5307508,171900,905,1967,2.699,0.8991830064128024,0.34505882863226023,0.6549411713677398,0.3827095503200372,utility gas,0.7889662290900153,0.15209450297867685,0.006583451040886795
2014,Indiana,IN,East North Central,North Central,6596855,3243979,3352876,37.4,high school graduate (includes equivalency),1070602,49446,234575,974218,319564,0.4455,795531,5702498,576551,1067088,1033490,2829630,124300,753,1973,2.636,0.884475708838258,0.3142149461050473,0.6857850538949527,0.40477871665200044,utility gas,0.6055018122145378,0.28375232095715935,0.003131768834065398
2014,Iowa,IA,West North Central,North Central,3107126,1544801,1562325,38.2,some college or associate's degree,570426,53712,73662,367816,148202,0.4433,415956,2646944,311659,522869,530289,1362034,133100,711,1967,2.503,0.9114831200983236,0.2912617370844748,0.7087382629155252,0.39215247196472336,utility gas,0.6195996523479002,0.21292805067536819,0.004904665513733305
2014,Kansas,KS,West North Central,North Central,2904021,1444945,1459076,36.2,some college or associate's degree,593084,52504,76742,382712,105827,0.4597,361247,2484167,270207,457532,403735,1248861,132100,773,1972,2.618,0.8882333582360247,0.333650656281552,0.666349343718448,0.3568227368778431,utility gas,0.6667117409490841,0.2240831890956296,0.0022456007500360592
2014,Kentucky,KY,East South Central,South,4413457,2174158,2239299,38.5,high school graduate (includes equivalency),659701,42958,158108,817542,299485,0.4704,594961,3733563,428603,801662,1030312,1950504,123800,678,1978,2.578,0.8777700532785372,0.33929036606634916,0.6607096339336508,0.34444430772764373,electricity,0.3727604909543518,0.5162432670168811,0.003231131000984759
2014,Louisiana,LA,West South Central,South,4649676,2272116,2377560,36.1,high school graduate (includes equivalency),701596,44555,162602,896524,269670,0.4902,522215,4025357,384834,737621,995134,2011037,143600,801,1978,2.706,0.8543820924229639,0.35584398502148185,0.6441560149785182,0.2929279769591509,electricity,0.34728325206583194,0.6197932247464489,0.0035310331662198797
2014,Maine,ME,New England,Northeast,1330089,647622,682467,44.1,high school graduate (includes equivalency),281781,49462,40659,182791,92714,0.4593,160072,1155924,111801,278134,275250,727693,174800,776,1974,2.419,0.7555947356921119,0.2868138243601332,0.7131861756398667,0.33571849667373466,"fuel oil, kerosene, etc.",0.0683979550451858,0.05099656082394729,0.003208200188781848
2014,Maryland,MD,South Atlantic,South,5976407,2896033,3080374,38.3,bachelor's degree or higher,1553684,73971,231268,589818,250157,0.4491,871190,5014657,628811,875751,1026767,2422317,288500,1242,1976,2.76,0.8939531861436798,0.3411272915687265,0.6588727084312734,0.43301723102302464,utility gas,0.4495496984905594,0.3965137768894792,0.004823966329213766
